Geneid	gene_name	product	interaction_log2FC	interaction_padj	NK01067_log2FC	NK01067_padj	dwbbM_log2FC	dwbbM_padj
M8Y62_09895	M8Y62_09895	DUF72 domain-containing protein	-0.984046285106894	0.00033258204723434	1.41196512687317	1.32476666051568e-11	0.425133697848259	0.0628660903806961
M8Y62_05690	speB	agmatinase	-1.59711686771927	0.00033522956848416	-1.3845475528281	1.80724152050043e-06	-2.98787937464155	6.65491516983313e-19
M8Y62_19505	glxR	2-hydroxy-3-oxopropionate reductase	2.26632997457311	0.00033745126803202	-3.97982210650658	8.9249925748051e-18	-1.7173384791197	6.99007954000871e-09
M8Y62_21410	pdhR	pyruvate dehydrogenase complex transcriptional repressor PdhR	-0.997240699271299	0.00033745126803202	1.37973514724466	1.14843486000437e-11	0.378310529905713	0.0341307991591316
M8Y62_14595	M8Y62_14595	efflux transporter outer membrane subunit	-1.34558659974625	0.000337556145497687	1.64679292476942	1.38421700840199e-09	0.300790915582742	0.329021425053593
M8Y62_12080	rsxC	electron transport complex subunit RsxC	-1.07557280631234	0.00034069604207911	2.13394025926101	1.08699050486703e-22	1.0549278563055	5.14926771183419e-08
M8Y62_23855	M8Y62_23855	anaerobic C4-dicarboxylate transporter	-0.855236786569041	0.000344154583661611	2.01037689042043	5.45596353150728e-21	1.15171351616542	1.93642901205428e-21
M8Y62_25005	rfbA	glucose-1-phosphate thymidylyltransferase RfbA	0.7022349881728	0.000362704154103277	-0.126151437477964	0.345048756003013	0.572167382818203	0.000100124036536235
M8Y62_05950	pheA	bifunctional chorismate mutase/prephenate dehydratase	-0.868491664243436	0.00036665149257846	0.401037306029418	0.0498513489601169	-0.470025691142031	0.00101854844554114
M8Y62_10405	M8Y62_10405	branched-chain amino acid ABC transporter substrate-binding protein	2.47008209695568	0.00036987814341085	-2.58891055665471	1.46193778320382e-08	-0.127479953895103	0.846497193618529
M8Y62_19775	M8Y62_19775	arabinogalactan endo-beta-1%2C4-galactanase	1.19661794799902	0.000369907406646829	-1.18147807473522	7.66434012366824e-07	0.0125159637410418	0.969075767549082
M8Y62_06885	eutH	ethanolamine utilization protein EutH	1.92291372706558	0.000371329491419661	-1.9911040397841	5.68937544708934e-06	-0.070064732919267	0.824682435968733
M8Y62_06505	M8Y62_06505	terminase small subunit	0.87111106706497	0.000374749995248276	-0.942871539269901	1.58524749780267e-07	-0.0718291803309427	0.782341046245212
M8Y62_07795	yfbR	5'-deoxynucleotidase	0.545749277340892	0.000374749995248276	-1.44458950695553	1.11254046794256e-26	-0.901223455295701	2.41266134614975e-14
M8Y62_08660	M8Y62_08660	polysaccharide export protein	0.826192511579392	0.000374749995248276	-2.44370495215177	2.77604073485115e-44	-1.62221241524799	4.55350433245827e-34
M8Y62_18675	entC	isochorismate synthase EntC	-2.5960651823678	0.000383302421442601	2.86299037474439	6.706659774622e-08	0.272769696733587	0.656697686318722
M8Y62_25085	ilvC	ketol-acid reductoisomerase	-0.574212221516203	0.000387519839831616	-0.257550754645572	0.0581410655406282	-0.834384400399696	1.41349896080679e-09
M8Y62_05515	nrdE	class 1b ribonucleoside-diphosphate reductase subunit alpha	-1.06441446318822	0.00038811239800475	1.49693947114561	2.77881612908402e-12	0.429831444679857	0.0804962479782182
M8Y62_08690	M8Y62_08690	glycosyltransferase	1.67481431965736	0.00038811239800475	-2.71410452308239	1.32711992283706e-20	-1.04609941803923	1.41582395408738e-05
M8Y62_10305	emtA	membrane-bound lytic murein transglycosylase EmtA	0.636491158241626	0.00038811239800475	-1.24498245236259	6.16047833203905e-16	-0.612825100187586	1.10284816667316e-05
M8Y62_14500	M8Y62_14500	YqaE/Pmp3 family membrane protein	1.01048209634957	0.00038811239800475	-4.34888302311962	4.08709943991947e-93	-3.33949767510005	2.32852021094181e-113
M8Y62_16975	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	-0.605734217914564	0.00038811239800475	0.244783039911416	0.138738989678481	-0.363939505598467	0.00433996680938717
M8Y62_18600	mtnK	S-methyl-5-thioribose kinase	1.17846458546632	0.00038811239800475	-0.395226301122842	0.0768682071922328	0.77906619676575	0.000739702618819682
M8Y62_04205	mrkC	type 3 fimbria usher protein MrkC	-1.54259816492822	0.000388122499434985	3.09576616710076	8.97953032193338e-40	1.54847323671071	2.99846385136862e-09
M8Y62_24425	pgi	glucose-6-phosphate isomerase	-0.462954818001406	0.000389092538836328	0.602335779696684	2.72284301062988e-08	0.136188145494978	0.291941739720439
M8Y62_08390	M8Y62_08390	DUF1456 family protein	0.656554324956877	0.000392841543619232	0.41944315108482	0.00471491497338997	1.07373987662781	2.44483874572127e-12
M8Y62_07965	glpA	anaerobic glycerol-3-phosphate dehydrogenase subunit A	-1.93459882640078	0.000396364669907957	1.2485813201591	0.00751205982487692	-0.68661499972863	9.43542674579079e-09
M8Y62_19170	M8Y62_19170	RcnB family protein	-1.76206980123206	0.000396364669907957	2.23931390761025	7.10276660583534e-09	0.468806940110243	0.184364425897253
M8Y62_07460	M8Y62_07460	KilA-N domain-containing protein	1.843120883008	0.000396921418964493	-2.65272139575284	5.15515962134591e-16	-0.811800999472252	0.0453865115125583
M8Y62_00825	cysE	serine O-acetyltransferase	-0.754882067224805	0.000398684919718213	1.05176977709171	6.70678550617763e-09	0.294338652746547	0.06123056662589
M8Y62_21015	bamA	outer membrane protein assembly factor BamA	0.776476692008441	0.000400777618207488	0.0163088885062024	0.937987641907228	0.788263102367132	4.11170711493825e-11
M8Y62_15330	M8Y62_15330	DNA-binding transcriptional regulator YciT	-0.905567178872423	0.000404047964820719	0.324424076916855	0.0640300302877924	-0.583532494546184	0.00328693499696811
M8Y62_24890	uvrD	DNA helicase II	-0.492371120167609	0.000412250729235574	1.32974174753836	2.84538132107241e-26	0.835572810737445	7.95916968267235e-13
M8Y62_07120	mgrA	L-glyceraldehyde 3-phosphate reductase	-0.706867608181993	0.000412421543951386	0.0612544191368786	0.735918454632668	-0.650188877324635	2.0772823894587e-05
M8Y62_13410	deoC	deoxyribose-phosphate aldolase	1.26790908372912	0.000414165223162335	-0.681986649141061	0.00494401535068935	0.582788711778215	0.048360219957472
M8Y62_09750	M8Y62_09750		1.91494617060233	0.000423530236844365	0.391906604439956	0.250557894803218	2.30564295236994	3.84436159392943e-09
M8Y62_26120	M8Y62_26120	hypothetical protein	1.62544335407332	0.000428547078344518	-1.41930867690995	4.85594431180788e-06	0.202961613022276	0.590230213161331
M8Y62_08705	M8Y62_08705	GDP-L-fucose synthase	1.54482292001899	0.000438365810292617	-2.41581716409682	1.56444882656382e-13	-0.877251332291698	1.52753587890785e-06
M8Y62_27225	M8Y62_27225	hypothetical protein	0.748438363098637	0.000439333991970017	-1.18897791468825	8.04814408540018e-13	-0.442698347911585	0.00435559121875766
M8Y62_02480	sspB	ClpXP protease specificity-enhancing factor	0.560390693206115	0.000445613882647426	-0.539484092179042	3.14317383619185e-05	0.017392556048729	0.918215696376639
M8Y62_25450	M8Y62_25450	XRE family transcriptional regulator	-0.770052500954418	0.000449817567695913	0.723787788221238	0.000397532535590971	-0.0529835387079429	0.764261827180833
M8Y62_16105	mfd	transcription-repair coupling factor	-0.510880750973776	0.000468267511865166	0.666014140654699	1.10967719125406e-08	0.152137021120863	0.29424071158963
M8Y62_00325	M8Y62_00325	DMT family transporter	-0.82976647498372	0.000472116428149157	0.360925102037693	0.0636613449694418	-0.471452353982401	0.0170315087456281
M8Y62_25675	rbsK	ribokinase	-1.19244360099967	0.000474671487112983	1.12814009176869	1.54076357388412e-05	-0.0672102664991052	0.786700034272768
M8Y62_08740	ugd	UDP-glucose 6-dehydrogenase	0.800691209489664	0.000478585334602898	-1.26457251497974	3.63508723313937e-14	-0.467836613407967	0.00131381650407433
M8Y62_06945	M8Y62_06945	Dyp-type peroxidase	0.374962161459652	0.000482611254086358	-0.407974052110605	0.000291516549177059	-0.0356722010527787	0.782782648927635
M8Y62_09985	M8Y62_09985	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	-0.637621572932055	0.00048802642691697	0.72175098983389	3.19189919512411e-06	0.0825798420800046	0.629998213566109
M8Y62_02120	rpsD	30S ribosomal protein S4	0.843036043696406	0.000490242671054808	-0.374809187243894	0.0170547633916139	0.463601213299885	0.00402818560457195
M8Y62_03750	gshB	glutathione synthase	-0.497060537936141	0.000495789415604502	-0.657551467609714	2.75658964470044e-10	-1.15734526797485	1.9375201231816e-19
M8Y62_12360	M8Y62_12360	DMT family transporter	-1.40986839264362	0.000500493217415587	1.1197542360336	0.000108564936115215	-0.294612870742287	0.381196759509317
M8Y62_27395	M8Y62_27395	hypothetical protein	1.09863189934766	0.000515662402189423	-2.38945306305266	8.47361911646133e-29	-1.29500167272224	5.25132554113251e-08
M8Y62_03085	lsrK	autoinducer-2 kinase	-1.38331452828392	0.000519802467724621	0.952209971377628	0.000676350575281057	-0.431383045344465	0.0901525371597821
M8Y62_07305	M8Y62_07305	hypothetical protein	1.57518220533394	0.000532185055734893	-2.51582351823748	8.89036931621979e-21	-0.946607183077521	0.0236164862210136
M8Y62_09580	M8Y62_09580	Na+/H+ antiporter	0.901578915784884	0.000532185055734893	-0.178794013360722	0.444325582265768	0.722027978200704	0.000225614442828442
M8Y62_14375	pntB	Re/Si-specific NAD(P)(+) transhydrogenase subunit beta	0.436030605763833	0.000532185055734893	0.0303029813078586	0.829359654038194	0.463763719802457	9.19115682092199e-06
M8Y62_17780	M8Y62_17780	universal stress protein	1.27314736443917	0.000532185055734893	-3.44165782393022	4.52695387052042e-39	-2.17121951930951	3.97372902241798e-21
M8Y62_01435	M8Y62_01435	DUF2500 domain-containing protein	0.63852074787017	0.00053575734129142	-0.843264697244181	1.9560686545249e-08	-0.20798535692296	0.231233764018377
M8Y62_12755	M8Y62_12755	DUF421 domain-containing protein	1.79971095157247	0.000547109430979483	-2.85485862111628	3.48622110382204e-12	-1.05461081287112	2.32037320280991e-05
M8Y62_23895	M8Y62_23895	LuxR C-terminal-related transcriptional regulator	1.48705571950459	0.000561479393834371	-1.92839711918442	1.23834719760149e-10	-0.449125609864205	0.185071250063159
M8Y62_07430	M8Y62_07430	hypothetical protein	1.87035375476632	0.000563702024774687	-2.5193476350514	8.38765581320499e-15	-0.649930857440209	0.189956757511981
M8Y62_03025	M8Y62_03025	MFS transporter	-1.67683047051213	0.00057107612621394	0.420986648575693	0.351512720850809	-1.25745031687527	2.37162966533032e-27
M8Y62_25555	M8Y62_25555	virulence factor BrkB family protein	-0.739056657875112	0.000574421978082122	-0.038780744454671	0.832164966536364	-0.781138744333689	3.42378033695712e-05
M8Y62_15335	osmB	osmotically-inducible lipoprotein OsmB	0.770142951206817	0.000579672372267814	0.322994267949612	0.022191323628363	1.09163350767599	9.21539994659957e-13
M8Y62_19860	amtB	ammonium transporter AmtB	-1.05181445000437	0.000579672372267814	1.06317013023482	2.18079077227468e-06	0.0101415403184736	0.974418284871456
M8Y62_21060	map	type I methionyl aminopeptidase	-0.730296931642432	0.000583777505893995	0.945694332392536	1.59967649839726e-12	0.212678833655331	0.226926040493424
M8Y62_14360	fnr	fumarate/nitrate reduction transcriptional regulator Fnr	-0.743460214430993	0.000591867745166182	1.30618432939577	8.23464458298881e-18	0.56066349796839	0.00015322073103038
M8Y62_19265	M8Y62_19265	Gfo/Idh/MocA family oxidoreductase	1.16053045376557	0.000591922433161199	0.214880539453195	0.567808153761342	1.36287850223313	5.02742521390675e-13
M8Y62_23150	M8Y62_23150	DUF853 domain-containing protein	-0.853141932041154	0.000598296331296534	0.308670521608815	0.0284638059629708	-0.545372167191125	0.00305763140534659
M8Y62_23690	M8Y62_23690		1.34296476053779	0.000606063888499199	0.496555182112375	0.0274381083193	1.83771465745993	1.24957290037536e-11
M8Y62_00945	xylA	xylose isomerase	-0.743268108884601	0.000610329986929349	0.751994956541854	7.83762083966581e-06	0.00547414795812104	0.980990786020946
M8Y62_02155	trkA	Trk system potassium transporter TrkA	0.626949714770117	0.000611991108265431	-0.145810076011674	0.38502358930665	0.476641879454863	0.000315955327163522
M8Y62_24785	tatB	Sec-independent protein translocase protein TatB	-0.62921267364457	0.0006190848850243	0.917060182705217	5.67860360150649e-13	0.283859631078145	0.0571424317441705
M8Y62_25225	argE	acetylornithine deacetylase	-0.608151394913131	0.000619205341231795	-0.479597980121911	0.00248269373339265	-1.09065309912848	4.25167424498481e-19
M8Y62_03745	M8Y62_03745	YqgE/AlgH family protein	-0.62232630900159	0.000627341071729035	0.549519939522879	0.000317814990607517	-0.0758792894847086	0.643857770657928
M8Y62_19610	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	0.74125834638943	0.000627341071729035	-0.773141447031176	5.61295139406738e-07	-0.033867345185293	0.880228365638871
M8Y62_12675	M8Y62_12675	GNAT family N-acetyltransferase	-1.37996803717529	0.000631569860092855	0.0445432960890496	0.887137965590112	-1.33871240676454	9.24122274861021e-06
M8Y62_17040	focA	formate transporter FocA	0.812995065174078	0.000631569860092855	1.52248153997425	2.24506033621377e-21	2.33178279763689	1.06250617457586e-58
M8Y62_07830	nuoF	NADH-quinone oxidoreductase subunit NuoF	-0.696288579261496	0.000634781010482757	0.487055238010354	0.00976832531422043	-0.212829588274041	0.0727618022935094
M8Y62_14175	M8Y62_14175	ArsR family transcriptional regulator	1.19815261494211	0.000644752570955777	1.38920556994022	1.52415283745815e-07	2.58217759245037	6.80082133800144e-30
M8Y62_05000	M8Y62_05000	DUF3561 family protein	-1.12236805516232	0.000645201081008148	2.18177715467107	2.81629893938336e-18	1.05533845812388	1.18198637309069e-05
M8Y62_17525	ybiO	mechanosensitive channel protein	-1.08117547199407	0.000647133693029541	0.11752762467315	0.593190273678606	-0.964515241320404	1.39892432673101e-05
M8Y62_00065	M8Y62_00065	DUF3748 domain-containing protein	-0.568437964582257	0.000651570073474878	-0.250597418927093	0.0948485169165981	-0.82228691090673	4.49603250379381e-09
M8Y62_01215	M8Y62_01215	sugar kinase	-0.965457855966622	0.000651570073474878	1.24461087130901	2.03003847333647e-08	0.276213735483128	0.170332029039651
M8Y62_04715	M8Y62_04715		1.60075370875136	0.000651570073474878	0.377448153597034	0.359219104099478	1.97032395359556	1.37630634174112e-09
M8Y62_07960	glpB	glycerol-3-phosphate dehydrogenase subunit GlpB	-2.2881341488063	0.000651570073474878	1.18452806575398	0.0367971255733803	-1.1038938577009	4.4604254447285e-14
M8Y62_18990	M8Y62_18990	PTS sugar transporter subunit IIA	1.16737942349584	0.000651570073474878	-1.77503521103922	9.6403905457811e-12	-0.612177581805796	0.00162882107131397
M8Y62_03510	yqhD	alcohol dehydrogenase	-1.02383126137197	0.00065713737762198	1.79234674083954	1.68578400124167e-13	0.764821882201313	3.19275829014984e-05
M8Y62_22945	M8Y62_22945	fimbrial protein	1.53547913153457	0.000674467571549005	-1.13931643797107	0.000441485764783679	0.391247264164838	0.334688104321016
M8Y62_04950	queE	7-carboxy-7-deazaguanine synthase QueE	0.591635990759327	0.000684822200977371	0.0678727322990771	0.650127599042103	0.657061464804412	7.93624643883018e-07
M8Y62_20900	metN	methionine ABC transporter ATP-binding protein MetN	0.812484409582205	0.000684978074493789	-0.351697435935254	0.0514491703600194	0.456447029807718	0.0284706198380553
M8Y62_05475	emrA	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	-0.668112643325777	0.000687343351373279	2.25443520826685	8.36646661599815e-37	1.58109319473916	5.75982422285762e-36
M8Y62_24955	M8Y62_24955		1.37521223821035	0.000707429744867162	-0.0812675388893071	0.818997262833053	1.28961970128757	2.31060674718831e-07
M8Y62_06145	purL	phosphoribosylformylglycinamidine synthase	-1.12858133994916	0.000713535947287738	1.24140083409568	1.94182736431246e-06	0.109602779152531	0.58084806731658
M8Y62_24345	plsB	glycerol-3-phosphate 1-O-acyltransferase PlsB	-0.611417251332999	0.000718511632927088	0.898391040354163	2.5229544034865e-10	0.283837375094671	0.041965908898245
M8Y62_12325	yncL	stress response membrane protein YncL	1.62084829634247	0.00071936833327654	-0.0559048182956035	0.889932241166396	1.56093146317845	2.03752160282993e-06
M8Y62_22530	rrf		1.42774542815593	0.00071936833327654	-1.6847783057906	1.07324519079564e-08	-0.259375278701071	0.480201078878472
M8Y62_06925	amiA	N-acetylmuramoyl-L-alanine amidase AmiA	-0.693516404711153	0.000732876383853144	0.926031386786741	2.94045879905481e-11	0.230521561434052	0.159741000459781
M8Y62_10225	minE	cell division topological specificity factor MinE	1.09651784718517	0.000740447649893363	-0.495206157811688	0.0557909878619877	0.596811807364782	0.00123371743003802
M8Y62_19700	acrA	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	-0.680200929428024	0.000747800391215436	0.179712309720498	0.368869518660956	-0.504160330588286	3.98888428421853e-06
M8Y62_00500	M8Y62_00500	PTS transporter subunit EIIC	1.53730628563388	0.000756067148004261	-1.17916105211422	0.000235040634833809	0.361019877661838	0.339834926030861
M8Y62_04865	ppnN	nucleotide 5'-monophosphate nucleosidase PpnN	-0.273788750561795	0.000758946743938877	-0.481034548135861	1.55703976040319e-07	-0.7580834706348	1.56763037461573e-14
M8Y62_25360	cpxA	envelope stress sensor histidine kinase CpxA	-0.499133440682209	0.000758946743938877	0.329021554395497	0.00811559251172309	-0.173288812653328	0.200360867623022
M8Y62_00690	rpmB	50S ribosomal protein L28	0.74427192290209	0.00076031463459047	0.794080192050193	2.83475381081892e-06	1.53397023220846	2.70363738408498e-31
M8Y62_03725	M8Y62_03725	YggS family pyridoxal phosphate-dependent enzyme	-0.778007015467534	0.000762719514486509	1.4475138115889	2.06677198328898e-13	0.665920332893392	2.63506994734748e-05
M8Y62_16715	yccA	FtsH protease modulator YccA	-0.916789713538878	0.000762719514486509	0.0982031928978675	0.677433154014139	-0.822107643674664	1.63630728020864e-08
M8Y62_08180	uxuA	mannonate dehydratase	-0.496628770444116	0.000776269020967346	1.54066029561174	1.47069168196387e-27	1.04029786246906	6.56078239416601e-23
M8Y62_04485	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	-1.2226339044415	0.000776385426560743	0.807512719203466	0.0099094812944184	-0.420690301406481	0.00155371829881045
M8Y62_07990	nrdA	ribonucleoside-diphosphate reductase subunit alpha	-0.942249583560205	0.000780132684876745	1.08575051995288	1.87405453164734e-05	0.140542519773503	0.285304273280023
M8Y62_15080	M8Y62_15080	DUF3131 domain-containing protein	0.939358435174357	0.000800097174519014	-0.596262252158679	0.000455601659252139	0.342279976126392	0.0918639033406018
M8Y62_23555	ulaC	PTS ascorbate transporter subunit IIA	-1.10504997621886	0.000815594621043683	1.92017920544273	3.71507346187501e-12	0.81391279839071	0.000248078977820685
M8Y62_11850	M8Y62_11850	hypothetical protein	-1.82733796080193	0.000826085928580298	2.78318820196031	5.10089770581688e-16	0.952349129312174	0.025905634885373
M8Y62_26560	M8Y62_26560	hypothetical protein	0.933807446487527	0.000864144215007463	-0.916056559729535	2.60076641633895e-05	0.0173122334189835	0.944465172094372
M8Y62_27400	M8Y62_27400	type II toxin-antitoxin system MqsA family antitoxin	1.10449566492769	0.000864144215007463	-0.920863856346459	0.00016562058542575	0.184140105189546	0.541416902208783
M8Y62_16180	ptsG	PTS glucose transporter subunit IIBC	0.486892522981261	0.000871435443337804	-0.207003248454794	0.147787173755164	0.278150551465959	0.0214415319710928
M8Y62_17600	cecR	transcriptional regulator CecR	-1.14377900998746	0.000872696746502055	1.14132859959957	8.78807104051344e-10	-0.0011942614252974	0.997410866180861
M8Y62_01590	gntK	gluconokinase	-1.22586649884195	0.000887726277931741	1.60515658150642	3.81376209021503e-09	0.376201730656457	0.11190840435304
M8Y62_06915	eutR	HTH-type transcriptional regulator EutR	-0.949889722716527	0.000891707250298726	1.15771229695343	2.44139408409196e-08	0.205981295193305	0.408504323137946
M8Y62_23175	M8Y62_23175	valine--tRNA ligase	-0.457703393416309	0.000895563877485802	0.90983207936812	3.81042313920892e-14	0.449366637889081	7.27794506017339e-05
M8Y62_06940	M8Y62_06940	RpoE-regulated lipoprotein	0.830718861666377	0.00090785488431812	-0.355628264659461	0.0696226465361276	0.471318080255132	0.00737888935999753
M8Y62_12855	M8Y62_12855	MgtC family protein	-1.44752616819054	0.000908566332282456	1.64095122811904	3.64595603739929e-07	0.186689142668045	0.574168694053131
M8Y62_22245	M8Y62_22245	GNAT family N-acetyltransferase	-0.891658082993923	0.000908566332282456	1.38870729436367	1.23824127225081e-10	0.492034508897884	0.00770736565252039
M8Y62_13850	marR	multiple antibiotic resistance transcriptional regulator MarR	-1.01435582263459	0.000910068880631478	2.52376810267293	3.50403830848996e-29	1.50103547972137	2.59475801869708e-10
M8Y62_15055	M8Y62_15055	SpoIIE family protein phosphatase	0.857846655463768	0.000914770162976303	0.0246415197207893	0.913767863365729	0.881372355427929	7.15321625261703e-07
M8Y62_04620	M8Y62_04620	cobalt-precorrin-8 methylmutase	1.27300406340115	0.000917202642474454	-0.292031369371149	0.39996271365838	0.979794488759999	3.38950451122123e-12
M8Y62_06025	tapT	tRNA-uridine aminocarboxypropyltransferase	-1.09638144651184	0.000917202642474454	1.21228802520127	2.98380555575804e-06	0.112246390803821	0.69323903126287
M8Y62_00550	tpiA	triose-phosphate isomerase	-0.574502549698342	0.000919395308183385	0.992090995569734	8.02642929115968e-15	0.414919378958909	0.00150899353899784
M8Y62_17295	M8Y62_17295	YbjC family protein	0.902603967780805	0.000929829494583641	0.170561269196103	0.495941510496645	1.06902503505665	2.6640372577564e-11
M8Y62_06880	eutG	ethanolamine utilization ethanol dehydrogenase EutG	1.78774132679068	0.00093749345683547	-1.26507393239637	0.00815033480657998	0.520457371311875	0.0630583363285837
M8Y62_14420	rstB	two-component system sensor histidine kinase RstB	0.643013028179871	0.000938254081037878	0.417312572520527	0.0209588787537257	1.05471909591165	5.64726873262967e-15
M8Y62_19770	M8Y62_19770	beta-galactosidase	1.29212789922598	0.000942593361705082	-0.737325755805401	0.0205937486747447	0.553255259303787	0.00457794848461717
M8Y62_05210	hypE	hydrogenase expression/formation protein HypE	-1.12141972324721	0.000956690857301136	3.16808838690354	1.18955324687096e-24	2.03953652442981	1.19493768966755e-43
M8Y62_00190	uhpB	signal transduction histidine-protein kinase/phosphatase UhpB	-1.6514159370667	0.000961557093861087	2.14626785695858	1.45196586579689e-07	0.489807841678061	0.145261971614127
M8Y62_15375	M8Y62_15375	YmiA family putative membrane protein	1.12021619892279	0.000970135270880561	-4.08136128392521	3.55228195958417e-73	-2.96187801984933	6.74535678293784e-63
M8Y62_23575	ulaR	HTH-type transcriptional regulator UlaR	-1.14886699767566	0.000970135270880561	1.16461063375651	1.25649128541681e-07	0.0134694398638623	0.972429612943868
M8Y62_21005	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	0.746037178658933	0.000975666999361464	0.451636891928256	0.0140388731464556	1.19355145634516	6.26533839974015e-19
M8Y62_19750	M8Y62_19750	type B 50S ribosomal protein L31	1.13013293971016	0.000993194407821161	-1.61354092706203	7.40524529069351e-09	-0.484889211470824	0.0173620386017714
M8Y62_04165	fimB	type 1 fimbria switch DNA invertase FimB	1.32682411034126	0.00101011437389981	-1.89991919769443	2.41786893244536e-12	-0.577228918386578	0.0256666305477443
M8Y62_21055	rpsB	30S ribosomal protein S2	1.00657055435885	0.00103198009365854	0.295773805843051	0.276635476271544	1.29705914751724	1.03979681109418e-24
M8Y62_16290	rimJ	ribosomal protein S5-alanine N-acetyltransferase	0.599254086143339	0.00103200972522991	-1.24469261931391	4.86251138899591e-16	-0.64924257240832	9.71084366974454e-09
M8Y62_15220	M8Y62_15220	YcjX family protein	-0.680671225178986	0.00103271743485731	0.400383706141584	0.0251313656126334	-0.283396848738251	0.0538369361998127
M8Y62_16770	yccS	YccS family putative transporter	-0.782271986085437	0.00103891967491498	1.43074048087798	4.0900619426446e-14	0.646502324714948	4.37056656114193e-05
M8Y62_01975	tuf	elongation factor Tu	0.988035285310297	0.00104693597572271	-0.681350921214997	0.00437120510521957	0.301431689078818	0.0464540038377429
M8Y62_06300	M8Y62_06300	alpha-2-macroglobulin family protein	-0.488246408880497	0.00104875941305846	0.502800720079708	0.000210529593446616	0.0115507619716853	0.938081478652876
M8Y62_24770	rfaH	transcription/translation regulatory transformer protein RfaH	0.573443453056577	0.00105792517082762	-0.513953481255367	0.000174782904849952	0.0560858027971211	0.765247131465533
M8Y62_06090	lepB	signal peptidase I	1.07324454342766	0.00106107786186982	0.169368041480954	0.496831381813106	1.23661174148492	2.57567745687865e-12
M8Y62_08685	M8Y62_08685	O-antigen ligase family protein	1.6808891885604	0.00107777013393791	-2.64624795777376	3.41234153116939e-19	-0.973051630846838	0.000330229636220145
M8Y62_08700	gmd	GDP-mannose 4%2C6-dehydratase	1.54409118315026	0.00107851632875584	-2.62056654385493	7.19333170738814e-15	-1.08296489209159	4.74332892386773e-08
M8Y62_18235	M8Y62_18235	ROK family protein	-0.548508583991856	0.00109480916921537	0.4878730666278	0.000522080666027247	-0.0635370802817966	0.703468703279238
M8Y62_07100	M8Y62_07100	EAL domain-containing protein	-1.02733704194579	0.00109909228147218	0.818728655054967	0.000803052725028414	-0.211369559381629	0.329956257435216
M8Y62_25275	M8Y62_25275	bifunctional metallophosphatase/5'-nucleotidase	1.10573090044055	0.0011007758383855	-0.857216292488813	0.00068061973386303	0.248432028007386	0.42076232135757
M8Y62_20740	nqrM	(Na+)-NQR maturation NqrM	1.34213551128394	0.00113360158773261	-1.08278735413836	0.000114810941002532	0.254904091624296	0.391578030245999
M8Y62_22680	M8Y62_22680	HNH endonuclease	1.20131685272622	0.00114732865927143	-1.20923921387791	3.1818594394464e-06	-0.00733189682404885	0.985450666678844
M8Y62_05625	M8Y62_05625	fimbrial biogenesis outer membrane usher protein	0.689858058859278	0.00114841497880009	-0.188192156460408	0.300692760144642	0.499052596829206	0.00443227476389237
M8Y62_09935	znuB	zinc ABC transporter permease subunit ZnuB	-1.04565122473082	0.00116592273556366	1.30023717313538	5.86924671929765e-06	0.24771835536233	0.167122739177505
M8Y62_19740	M8Y62_19740	GNAT family N-acetyltransferase	1.03970732853085	0.00116958497183093	-1.42946291154524	1.98488959908789e-10	-0.39000923005464	0.143460909086613
M8Y62_08585	M8Y62_08585	MdtA/MuxA family multidrug efflux RND transporter periplasmic adaptor subunit	-0.907201689366955	0.0011748867178324	1.44461225862614	2.11540998046645e-14	0.535627706819188	0.021424866334375
M8Y62_23970	melR	transcriptional regulator MelR	-1.08954535989677	0.0011748867178324	0.937761067915941	6.67761963114991e-05	-0.153790388443292	0.636198711652469
M8Y62_24665	tuf	elongation factor Tu	0.858559320137586	0.00118085808217846	-2.01985169418711	9.14889432275177e-24	-1.16631093656818	2.88327166317528e-18
M8Y62_23410	ppa	inorganic diphosphatase	0.621072720420065	0.00118708921000416	-0.60344791661579	0.000132730964881866	0.0137127459890124	0.934420736474741
M8Y62_10095	M8Y62_10095	MFS transporter	-0.955298646137332	0.00119171967129603	1.06468379171288	2.62677388150902e-06	0.107541193722467	0.686321732982792
M8Y62_05855	bamE	outer membrane protein assembly factor BamE	0.553070361676735	0.00119637576902256	0.115388360551701	0.482817591925547	0.66570084216341	4.10906478584654e-08
M8Y62_00580	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase TrmH	-0.781191792598963	0.00119900667386374	1.54990877352067	7.73964383701293e-15	0.762981548439953	5.23106777487474e-06
M8Y62_21035	ispC	1-deoxy-D-xylulose-5-phosphate reductoisomerase	-0.560858012968555	0.00121204188607353	1.41795189889801	5.15925103896939e-21	0.852580644017258	1.87621148146756e-11
M8Y62_07885	menF	isochorismate synthase MenF	-0.774403442050968	0.00121851966959592	1.43548610514494	2.29474486467423e-14	0.656092482521438	0.000230515785312461
