	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
M8Y62_20510	43.2537271281549	2.46159716758841	0.396984075930706	6.20074536193256	5.61963740355667e-10	9.48559113482883e-09
M8Y62_20570	492.31895446458	1.40980676133537	0.200319227556522	7.03780050738056	1.95298020827855e-12	4.76330081074176e-11
M8Y62_20580	108.072865535997	1.14320802574769	0.345517437484469	3.30868402495337	0.000937355603201456	0.00411214500183345
M8Y62_20590	397.831199643762	1.90154661480018	0.219001235363954	8.68281227564785	3.86101345398996e-18	2.503537626203e-16
M8Y62_20595	150.172087525517	1.06856293473421	0.29747455953327	3.5921153607581	0.000328004580659327	0.00165779501460612
M8Y62_20740	88.9005456365885	1.34213551128394	0.362086933948437	3.70666650864312	0.000210005184110705	0.00113360158773261
M8Y62_20750	225.329126840777	1.12314959287477	0.384382952862496	2.92195474463862	0.00347842078433962	0.0125049109603338
M8Y62_20760	411.318660333012	1.17519745120468	0.262148258363924	4.48294968099014	7.36182934017208e-06	5.72263839206066e-05
M8Y62_20870	48.2899711455929	1.05515559795896	0.41417014025044	2.54763802460731	0.0108454940239397	0.0325242480120063
M8Y62_20885	141.094946410144	1.50190272101419	0.240958240602244	6.2330415314304	4.57464824824982e-10	7.82103046171842e-09
M8Y62_20890	14514.9337842318	1.61172985994124	0.589659048507052	2.73332506983815	0.00626984183910788	0.0204019272084067
M8Y62_21010	3509.51917224869	2.12249994137693	0.348336031206614	6.09325407430498	1.1063824989638e-09	1.75601067074344e-08
M8Y62_21055	4336.9297951686	1.00657055435885	0.269587639183544	3.733741492775	0.000188656131471902	0.00103198009365854
M8Y62_21260	4404.08759269626	1.2138269663155	0.176921017595212	6.86084097194537	6.8456337957072e-12	1.57568116414611e-10
M8Y62_21340	936.764287874849	1.64995151445396	0.198839913490987	8.29788891720047	1.05977697159955e-16	4.9428369806972e-15
M8Y62_21370	1002.44525214472	1.14489869399545	0.196876335295733	5.81531900355453	6.05183634227473e-09	8.29319944120483e-08
M8Y62_21555	3463.97881125459	1.04311253553797	0.229013051583941	4.55481697799931	5.24312080723933e-06	4.19895248961211e-05
M8Y62_21640	258.70039042476	1.52048159577061	0.192649444793907	7.89247847247726	2.96243443166038e-15	1.11711091298853e-13
M8Y62_21855	1358.91070391483	1.00127343709357	0.123403495876411	8.11381744076648	4.9053819205117e-16	2.08655325370886e-14
M8Y62_21940	442.272740580517	1.29516443587863	0.272517900266346	4.75258481961294	2.008324741548e-06	1.75340930226777e-05
M8Y62_22155	8.06072765775835	2.58822387480292	0.871244090644026	2.97072187070985	0.00297100712510891	0.0109396432716095
M8Y62_22460	128.979868800355	1.65236671218589	0.281827650288847	5.86303973542826	4.54469409408139e-09	6.42663257931668e-08
M8Y62_22490	91.8885391894393	1.15781798260794	0.400292163080842	2.89243230168889	0.00382271555308014	0.0135447299717157
M8Y62_22500	710.848405231177	1.8077796652238	0.203570460916093	8.88036337437446	6.66423011589467e-19	5.21083993032529e-17
M8Y62_22525	207.978855930247	1.47745124980263	0.478947986022912	3.08478434593929	0.00203699792816024	0.00790563356498394
M8Y62_22530	52.2254271095558	1.42774542815593	0.372339168926224	3.83452923385246	0.000125805009939021	0.00071936833327654
M8Y62_22545	13298.8617691818	1.62014605529336	0.586987771565553	2.76010188589155	0.00577833374810303	0.019043498259905
M8Y62_22635	418.09433140609	1.34512865198084	0.47613198134667	2.82511720421791	0.0047263324214063	0.016119249188337
M8Y62_22650	2402.45339196243	1.55529062288465	0.524717573232041	2.9640528585782	0.00303616129120145	0.0111256165301986
M8Y62_22680	60.4557156393397	1.20131685272622	0.324385794811463	3.70335838357053	0.000212763975557952	0.00114732865927143
M8Y62_22705	136.071075388675	1.52294842667877	0.222872221044204	6.83328061049255	8.29943835078572e-12	1.8698353267427e-10
M8Y62_22710	72.0153331511437	1.47957291100625	0.335097280601031	4.41535338141952	1.00845112508731e-05	7.62721853782253e-05
